lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.6931683168316831;0.010865;0.0013514446440000003;-0.0023969476284510893;[30 30 30 30 30];[0.18753715667840273, 0.1, 0.1, 0.320087226887409, 0.2923756164341883];false
0.6931683168316831;0.008657345257460867;0.0010829889399035287;-0.0019056541964957059;[30 26 30 30 26];[0.24976592451729865, 0.17942979442142715, 0.23894200682647015, 0.1, 0.23186227423480404];false
0.6931683168316831;0.007063423457968397;0.0011272266586113398;-0.0013859243029015916;[30 26 30 18 14];[0.18242664482043902, 0.2677112260662107, 0.19933402381994153, 0.25052810529340874, 0.1];true
0.6931683168316831;0.008875276572604594;0.001080216763717626;-0.001974444013437083;[26 26 30 30 30];[0.19015717433480692, 0.20400356801769065, 0.19432002743832502, 0.20663965816995267, 0.20487957203922486];false
0.6931683168316831;0.010865000000000001;0.0013514446440000003;-0.00239694762845109;[30 30 30 30 30];[0.25555199358342157, 0.21909694697810153, 0.1, 0.23639389770742764, 0.18895716173104937];false
0.6931683168316831;0.00705613634554754;0.0010880188933395847;-0.0014108659665922176;[30 14 30 30 26];[0.22750438950783597, 0.1, 0.22942200071761584, 0.2233160135884269, 0.21975759618612134];true
0.6931683168316831;0.008612973422490377;0.0011737091294667379;-0.0018291551505842624;[26 30 26 30 26];[0.2504723402141084, 0.19347180109454123, 0.1474392930603682, 0.25265073803177046, 0.15596582759921163];false
0.6931683168316831;0.00723537451610155;0.001084009074392905;-0.001468641395601384;[30 26 30 26 30];[0.24302654273588312, 0.18097751903754927, 0.23350321068911414, 0.1, 0.24249272753745352];false
0.6931683168316831;0.009333145178152926;0.0010795232908803118;-0.002115413301746818;[26 14 30 30 30];[0.2409731258116133, 0.12444643424198187, 0.21532138046318927, 0.2192037515351308, 0.20005530794808477];false
0.6931683168316831;0.007989835137194416;0.0011018726998001846;-0.0016877513186994465;[30 30 30 30 26];[0.1, 0.2318758320777192, 0.21171756855294666, 0.22311722945082363, 0.2332893699185106];false
0.6931683168316831;0.007999320139235964;0.0011014242145620712;-0.0016909724935983365;[30 30 26 30 30];[0.23358110065059162, 0.21362828615760646, 0.23581870379625663, 0.1, 0.21697190939554534];false
0.6931683168316831;0.008130814529197762;0.0012377506722693393;-0.001636821957368933;[26 26 30 30 14];[0.1, 0.35988945888059687, 0.1, 0.1, 0.3401105411194031];false
0.6931683168316831;0.007972179044493141;0.0010888049606530505;-0.0016913920128071528;[14 26 30 30 26];[0.19002956728464848, 0.21696745164596656, 0.21936119597929507, 0.21253461982685154, 0.16110716526323837];false
0.6931683168316831;0.0077751874891568915;0.0011615354660478136;-0.0015805342803065809;[26 30 30 30 14];[0.13361327520627378, 0.18606349004730324, 0.11935896730610267, 0.3386662620070846, 0.2222980054332358];false
0.6931683168316831;0.006875963703058412;0.0010852406767275112;-0.0013575090631691798;[30 14 30 26 26];[0.24277894029236138, 0.1, 0.2302844625902179, 0.216328964225338, 0.21060763289208273];true
0.6931683168316831;0.006435889570000904;0.000962721839060783;-0.0013074065526899274;[12 30 16 26 18];[0.2092336122889669, 0.11043407911597437, 0.3509856789676962, 0.19057347481775613, 0.13877315480960634];false
0.6931683168316831;0.0066145067857316464;0.0010324624100062775;-0.00131387001945826;[15 12 30 18 26];[0.1889974726474898, 0.1, 0.24591119480378212, 0.25686435581893163, 0.2082269767297964];false
0.6931683168316831;0.00641675278118441;0.0009912564871841362;-0.0012817554655558767;[26 12 16 18 15];[0.15865322134699128, 0.24084027644425932, 0.17939465912451907, 0.204566064906951, 0.21654577817727932];false
0.6931683168316831;0.00641675278118441;0.0009912564871841362;-0.0012817554655558767;[26 12 16 18 15];[0.15865322134699128, 0.24084027644425932, 0.17939465912451907, 0.204566064906951, 0.21654577817727932];true
0.6931683168316831;0.006835863505905433;0.0010926082781912575;-0.0013400980642756383;[30 18 30 12 26];[0.2672887489934821, 0.19577733330536337, 0.20073831515611537, 0.1576282120663205, 0.17856739047871867];false
0.6931683168316831;0.006835863505905433;0.0010926082781912575;-0.0013400980642756383;[30 18 30 12 26];[0.2672887489934821, 0.19577733330536337, 0.20073831515611537, 0.1576282120663205, 0.17856739047871867];true
0.6931683168316831;0.007105985677561223;0.0011042994354281276;-0.0014148761650821695;[30 14 30 12 26];[0.1, 0.2304801481379958, 0.23168521615982407, 0.21350998559658968, 0.22432465010559052];false
0.6931683168316831;0.00786663329773756;0.0014656035145915673;-0.001397822414260707;[30 30 30 14 14];[0.1, 0.177539114118538, 0.2519270173069325, 0.2572479193462277, 0.21328594922830182];false
0.6931683168316831;0.007276697740034831;0.0012261896463484562;-0.0013827656022061786;[30 30 26 14 18];[0.1, 0.15931901996972214, 0.2329769561983203, 0.24197245263164005, 0.26573157120031754];false
0.6931683168316831;0.007063423457968397;0.0011272266586113398;-0.0013859243029015916;[30 26 30 18 14];[0.18242664482043902, 0.2677112260662107, 0.19933402381994153, 0.25052810529340874, 0.1];false
0.6931683168316831;0.00705613634554754;0.0010880188933395847;-0.0014108659665922176;[30 14 30 30 26];[0.22750438950783597, 0.1, 0.22942200071761584, 0.2233160135884269, 0.21975759618612134];false
0.6931683168316831;0.006875963703058412;0.0010852406767275112;-0.0013575090631691798;[30 14 30 26 26];[0.24277894029236138, 0.1, 0.2302844625902179, 0.216328964225338, 0.21060763289208273];false
0.703069306930693;0.007168776113828922;0.0011648099797646797;-0.0013096875147588071;[31 12 2 31 12];[0.24885227741234525, 0.17371171837039262, 0.25786250422882995, 0.1, 0.21957349998843223];true
0.703069306930693;0.00943022683449806;0.0015181602835097573;-0.0017327518914313762;[12 2 12 12 12];[0.21010117385266217, 0.2533592028080418, 0.10988134482968676, 0.1842883179173173, 0.24236996059229204];false
0.703069306930693;0.008625678764079422;0.0012735066625120632;-0.00166586532702733;[12 12 31 2 2];[0.22502637691820326, 0.221112619327284, 0.1, 0.22697536092096043, 0.2268856428335523];false
0.703069306930693;0.006856152583744632;0.0010930285542235477;-0.0012673273104068065;[9 31 2 27 16];[0.2481052514195234, 0.22479410571025643, 0.2510557038095318, 0.1, 0.17604493906068835];true
0.703069306930693;0.007827206193148247;0.001328649154389889;-0.0013900053195969302;[12 2 12 9 2];[0.2321399438342691, 0.23248614096922185, 0.2297520553940727, 0.20562185980243636, 0.1];false
0.703069306930693;0.009699263144837282;0.0013845792864429847;-0.0019065537285480575;[2 2 2 12 2];[0.15431904942294278, 0.1453279764952926, 0.26850035660553767, 0.3108631613767246, 0.1209894560995024];false
0.703069306930693;0.009345009064310067;0.0013685962866504236;-0.0018126019754813108;[2 2 12 12 2];[0.1598097514258032, 0.27409417552019716, 0.2005328418306741, 0.20479807435330813, 0.16076515687001758];false
0.703069306930693;0.007809234021569554;0.0011935285314591203;-0.0014796679929500874;[2 12 31 27 31];[0.2194676687593378, 0.2011050449844252, 0.14771455385974258, 0.21855752171989792, 0.2131552106765965];false
0.703069306930693;0.008082657324468322;0.0011477392089884807;-0.001593048830995376;[31 31 2 12 12];[0.27771718831228187, 0.1, 0.27058304662452864, 0.25169976506318953, 0.1];false
0.703069306930693;0.008440513802794865;0.0011983111262780968;-0.0016637518402852517;[12 2 2 31 12];[0.20251385018368018, 0.2359262482942633, 0.1, 0.23073747347496992, 0.2308224280470866];false
0.703069306930693;0.010016361981671586;0.0014214853226363479;-0.0019747626046527113;[12 2 2 2 2];[0.2263034715542443, 0.22878722319209993, 0.20657399100461166, 0.11076251615481517, 0.22757279809422906];false
0.703069306930693;0.008036303550122444;0.0011221969060385894;-0.00159724298188487;[2 12 2 31 31];[0.20558041007168235, 0.20319320803173727, 0.20383359938920154, 0.1983401265681017, 0.1890526559392772];false
0.703069306930693;0.009093051508482785;0.0014703887392148542;-0.0016662208947302174;[31 12 12 9 12];[0.1, 0.2479306441958137, 0.23388698719018852, 0.21999188842790818, 0.19819048018608965];false
0.703069306930693;0.008752673218141679;0.0012277523450372257;-0.001735742334564115;[31 2 12 12 12];[0.28951045954567367, 0.20338006310658577, 0.1, 0.1, 0.3071094773477406];false
0.703069306930693;0.008516372302077024;0.0012176980884577371;-0.0016726461789891693;[12 2 31 2 12];[0.24095021915196346, 0.1, 0.22800251542204433, 0.19588317454245419, 0.23516409088353804];false
0.703069306930693;0.007248375786663581;0.0011982995130124725;-0.0013097776378517344;[2 31 2 9 12];[0.14273224588376845, 0.24126634228250018, 0.18709937722711495, 0.3039727260459798, 0.12492930856063668];true
0.703069306930693;0.008322382230959168;0.0012699641414682637;-0.0015782979150574664;[31 2 12 12 2];[0.1, 0.24413052632991797, 0.20151098803480805, 0.2278903132807292, 0.22646817235454478];false
0.703069306930693;0.008067534430413421;0.001172317803508153;-0.0015712779241681646;[2 12 2 31 12];[0.209036579491666, 0.23529661070749164, 0.2208225418966262, 0.23484426790421617, 0.1];false
0.703069306930693;0.008930973776026394;0.0013727681183829706;-0.0016867291035312561;[12 12 2 2 12];[0.1, 0.2842596736070384, 0.1, 0.41574032639296155, 0.1];false
0.703069306930693;0.009167542950067732;0.00136951229262574;-0.001759262823496807;[12 12 2 2 2];[0.2271480942018683, 0.22550711911340343, 0.22152180818070275, 0.2258229785040256, 0.1];false
0.703069306930693;0.008447057077274491;0.00119092582445391;-0.0016708871183464347;[2 12 2 31 12];[0.14315253575464543, 0.2968226603063231, 0.11814987346434475, 0.29303689626347906, 0.14883803421120773];false
0.703069306930693;0.00903910885563251;0.0012311841424350945;-0.00181838107550597;[2 31 12 2 2];[0.34158190982180026, 0.14491580356643174, 0.2918283114571048, 0.11916440453911968, 0.10250957061554355];false
0.703069306930693;0.008899038010297481;0.0011567319746316823;-0.0018291347763388691;[2 12 31 2 2];[0.20922297379008764, 0.17392952815040166, 0.290124195093144, 0.17743486184615526, 0.14928844112021128];false
0.703069306930693;0.00950043474515119;0.0012046653653109871;-0.0019740074298648614;[2 31 12 31 31];[0.22927073462634925, 0.2071229988152215, 0.1, 0.2332039347093699, 0.23040233184905937];false
0.703069306930693;0.008508908820241228;0.0012144071027408898;-0.0016727438332020186;[31 31 2 12 12];[0.228883155429393, 0.2647944925062795, 0.1, 0.19658999477843486, 0.20973235728589268];false
0.703069306930693;0.009519942559617862;0.0015066649405737953;-0.001767473266661332;[12 12 2 12 12];[0.1516932153900059, 0.26119560252491547, 0.2664535341486009, 0.1, 0.2206576479364778];false
0.703069306930693;0.00815517933629663;0.0011641898571261515;-0.0016030168964456233;[12 12 2 31 12];[0.17316589873576993, 0.1, 0.3501062245596789, 0.27672787670455123, 0.1];false
0.703069306930693;0.008557898630601362;0.0012163469658283358;-0.0016859265533491563;[12 31 2 31 12];[0.22864676596646838, 0.20289598716907944, 0.20748864697843328, 0.1, 0.26096859988601895];false
0.703069306930693;0.009218809818997215;0.0013685903628357966;-0.0017751337109579862;[12 12 2 2 2];[0.21689558905967013, 0.22208845920773918, 0.17373801083479304, 0.21926762100165548, 0.16801031989614226];false
0.703069306930693;0.009820179320373977;0.0014960542959661042;-0.0018640827946679462;[2 12 12 12 12];[0.27861884790027247, 0.2793624751144572, 0.1554980785779136, 0.16184854327003784, 0.12467205513731891];false
0.703069306930693;0.009262289564348918;0.0013087088259611163;-0.0018301450525081706;[12 12 31 31 31];[0.1, 0.21749414335401757, 0.2202476027690659, 0.2278118002055816, 0.2344464536713349];false
0.703069306930693;0.007718773702051193;0.0013759982584963216;-0.0013245186830563517;[2 31 2 2 2];[0.1, 0.16100632054698483, 0.2149133317609555, 0.24732640330377234, 0.2767539443882874];true
0.703069306930693;0.008596439055655518;0.0011311820380481166;-0.0017572472352209133;[31 2 12 2 31];[0.18935088705954112, 0.2311181836393741, 0.1, 0.2392180681858215, 0.24031286111526337];false
0.703069306930693;0.00844519884771877;0.0011381868502191445;-0.0017074145070200444;[31 2 12 31 2];[0.21596015394781837, 0.23167760848348365, 0.2199558120407049, 0.1, 0.23240642552799307];false
0.703069306930693;0.007697626615521777;0.0011648999290423839;-0.0014666562201801829;[2 2 12 12 31];[0.2224754970877416, 0.27018190984323737, 0.11544292137419811, 0.1460285739679279, 0.24587109772689497];false
0.703069306930693;0.008765827734850355;0.0012399792998161576;-0.0017310519177051171;[31 2 12 12 12];[0.24764249914331532, 0.2318765636612941, 0.23481772598032355, 0.18566321121506701, 0.1];false
0.703069306930693;0.009188223394054328;0.0012908184067519789;-0.0018207307378636764;[12 31 12 31 31];[0.21140539529325222, 0.19347979876770252, 0.23573503295892714, 0.22743955943047628, 0.13194021354964194];false
0.703069306930693;0.008958904554661636;0.0011365188312204145;-0.0018611222315776323;[31 12 2 2 31];[0.25328313361913213, 0.1, 0.1, 0.2736787854235637, 0.2730380809573042];false
0.703069306930693;0.00825886886926445;0.001143148961555309;-0.0016485987091999837;[31 12 2 12 2];[0.3023647892819733, 0.1389542867609693, 0.16669255190942578, 0.15269848085554216, 0.2392898911920894];false
0.703069306930693;0.007168776113828922;0.0011648099797646797;-0.0013096875147588071;[31 12 2 31 12];[0.24885227741234525, 0.17371171837039262, 0.25786250422882995, 0.1, 0.21957349998843223];false
0.703069306930693;0.006856152583744632;0.0010930285542235477;-0.0012673273104068065;[9 31 2 27 16];[0.2481052514195234, 0.22479410571025643, 0.2510557038095318, 0.1, 0.17604493906068835];false
0.703069306930693;0.007248375786663581;0.0011982995130124725;-0.0013097776378517344;[2 31 2 9 12];[0.14273224588376845, 0.24126634228250018, 0.18709937722711495, 0.3039727260459798, 0.12492930856063668];false
0.703069306930693;0.007718773702051193;0.0013759982584963216;-0.0013245186830563517;[2 31 2 2 2];[0.1, 0.16100632054698483, 0.2149133317609555, 0.24732640330377234, 0.2767539443882874];false
0.703069306930693;0.007166315591425155;0.0011966616385400079;-0.001286562986476381;[2 31 2 2 12];[0.2247165435763371, 0.21462749372852222, 0.2152601544915021, 0.1405606748572786, 0.20483513334635994];false
0.703069306930693;0.007166315591425155;0.0011966616385400079;-0.001286562986476381;[2 31 2 2 12];[0.2247165435763371, 0.21462749372852222, 0.2152601544915021, 0.1405606748572786, 0.20483513334635994];true
0.7129702970297029;0.007858290731805839;0.0013469519046310607;-0.0012952261550749368;[9 9 2 1 1];[0.1, 0.1, 0.26743752848155733, 0.25735247825939767, 0.27520999325904494];false
0.7129702970297029;0.009269394675631601;0.0015463251111769766;-0.001558107726640654;[1 2 1 1 1];[0.1, 0.25698265813631815, 0.17131839183513703, 0.25630232059232627, 0.21539662943621857];false
0.7129702970297029;0.009208790829000932;0.001637741517602504;-0.0014755354401007994;[18 1 1 1 1];[0.32809214956399946, 0.30909444922440404, 0.1, 0.16281340121159654, 0.1];false
0.7129702970297029;0.009343474986191355;0.0016219270831222105;-0.0015254690157827432;[1 18 1 12 1];[0.23803195218698217, 0.18112619132500896, 0.24233490459488877, 0.1, 0.23850695189312013];false
0.7129702970297029;0.008271665923512634;0.00171812549119828;-0.0011492413713014174;[9 9 18 1 9];[0.2328785024640533, 0.2140536041669508, 0.22245994851908912, 0.2306079448499068, 0.1];true
0.7129702970297029;0.0103602;0.0017445605087005411;-0.0017298653046383572;[1 9 1 1 1];[0.1789776718216973, 0.1, 0.1, 0.31025357642575485, 0.3107687517525478];false
0.7129702970297029;0.009725068899757319;0.0017296044254153397;-0.0015582270567307533;[23 1 1 1 1];[0.22581836375647427, 0.2268507525152699, 0.1, 0.22370134401356648, 0.22362953971468938];false
0.7129702970297029;0.008957905588059426;0.0018060871346002618;-0.0012834984993591878;[1 18 18 1 18];[0.16007661490830433, 0.23881496300658442, 0.1675621454931275, 0.21771546352683346, 0.21583081306515042];false
0.7129702970297029;0.009288521647487846;0.0015956035737065362;-0.0015284636556244062;[1 1 1 9 1];[0.1792184726290948, 0.18562158035280663, 0.1, 0.24725193734506812, 0.2879080096730305];false
0.7129702970297029;0.008271665923512634;0.00171812549119828;-0.0011492413713014174;[9 9 18 1 9];[0.2328785024640533, 0.2140536041669508, 0.22245994851908912, 0.2306079448499068, 0.1];false
0.7228712871287128;0.006271004918603181;0.0009445963558463677;-0.0010550539379342548;[17 16 12 12 26];[0.3025581122183447, 0.25183136375532195, 0.1, 0.1578658600112636, 0.1877446640150698];true
0.7228712871287128;0.007234846622510349;0.0010472564162770461;-0.0012479521387294811;[6 26 16 25 13];[0.1, 0.3647361286053067, 0.33526387139469327, 0.1, 0.1];false
0.7228712871287128;0.008372151093153824;0.001494733923197913;-0.0012396632214326333;[2 9 9 26 12];[0.26675770913759067, 0.26177285464789557, 0.2714694362145138, 0.1, 0.1];false
0.7228712871287128;0.006426723826704615;0.0008587289459255366;-0.0011602792036380077;[26 2 13 17 16];[0.21382792731980355, 0.23973550786713682, 0.1, 0.20566568067236182, 0.2407708841406979];false
